PowderRoom1,2183.8752958414902,2453.8657799902694
Laundry,2102.0867400147263,2347.2637711384377
MaidsBathroom,2320.4014135867055,2455.554016271475
MaidsRoom,2257.2522981712414,2349.0192643575024
WetKitchen,1864.1568855089208,2389.9276432543215
ShowKitchen,1716.3262945296028,2353.5963802063884
FamilyDining,1653.0939199366467,2486.1957701590586
FamilyLiving,1708.6769863283423,2667.587493911744
Corridor,1934.3900022839828,2531.802786863157
Entrance,2257.6648707653244,2575.9125643145308
FormalDining,2218.301896278144,2793.8911116352233
FormalLiving,2475.198999450685,2793.4995320782805
PowderRoom2,2335.911148645759,2817.8010718731375
GuestBedroomWardrobe,2109.921737570928,2721.396212960453
GuestBedroom,2051.0899788768515,2873.825308920833
GuestBedroomBathroom,1991.4551770978603,2720.963994052362
Driversroom,2789.4616518781004,2343.0849230859662
Refuse,2792.379311983358,2138.861217514534
